,IP,Time,URL,Staus,request_type
7857,10.130.2.1,[26/Nov/2017:18:35:57,GET /home.php HTTP/1.1,302,GET 
7858,10.130.2.1,[26/Nov/2017:18:35:57,GET /login.php HTTP/1.1,200,GET 
7859,10.130.2.1,[26/Nov/2017:19:09:31,GET /home.php HTTP/1.1,302,GET 
7860,10.128.2.1,[26/Nov/2017:19:09:31,GET /login.php HTTP/1.1,200,GET 
7861,10.128.2.1,[26/Nov/2017:19:09:31,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
7862,10.130.2.1,[26/Nov/2017:19:09:31,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
7863,10.131.2.1,[26/Nov/2017:19:09:31,GET /css/normalize.css HTTP/1.1,200,GET 
7864,10.130.2.1,[26/Nov/2017:19:09:31,GET /css/style.css HTTP/1.1,200,GET 
7865,10.129.2.1,[26/Nov/2017:19:09:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
7866,10.128.2.1,[26/Nov/2017:19:09:31,GET /css/main.css HTTP/1.1,200,GET 
7867,10.131.2.1,[26/Nov/2017:19:09:32,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
7868,10.130.2.1,[26/Nov/2017:19:09:32,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
7869,10.128.2.1,[26/Nov/2017:19:09:32,GET /img/ruet.png HTTP/1.1,200,GET 
7870,10.128.2.1,[26/Nov/2017:19:09:35,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
7871,10.129.2.1,[26/Nov/2017:19:20:02,GET /archive.php?page=2 HTTP/1.1,200,GET 
7872,10.129.2.1,[26/Nov/2017:19:20:06,GET /description.php?id=75 HTTP/1.1,200,GET 
7873,10.129.2.1,[26/Nov/2017:19:20:10,GET /allsubmission.php HTTP/1.1,200,GET 
7874,10.129.2.1,[26/Nov/2017:19:20:16,GET /archive.php HTTP/1.1,200,GET 
7875,10.129.2.1,[26/Nov/2017:19:20:18,GET /archive.php?page=2 HTTP/1.1,200,GET 
7876,10.129.2.1,[26/Nov/2017:19:30:20,GET /login.php HTTP/1.1,200,GET 
7877,10.129.2.1,[26/Nov/2017:19:30:20,GET /css/bootstrap.min.css HTTP/1.1,304,GET 
7878,10.129.2.1,[26/Nov/2017:19:30:21,GET /css/font-awesome.min.css HTTP/1.1,304,GET 
7879,10.129.2.1,[26/Nov/2017:19:30:21,GET /css/normalize.css HTTP/1.1,304,GET 
7880,10.131.0.1,[26/Nov/2017:19:30:21,GET /css/main.css HTTP/1.1,304,GET 
7881,10.130.2.1,[26/Nov/2017:19:30:21,GET /css/style.css HTTP/1.1,304,GET 
7882,10.129.2.1,[26/Nov/2017:19:30:21,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,GET 
7883,10.128.2.1,[26/Nov/2017:19:30:21,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,GET 
7884,10.129.2.1,[26/Nov/2017:19:30:21,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,GET 
7885,10.129.2.1,[26/Nov/2017:19:30:33,GET /sign.php HTTP/1.1,200,GET 
7886,10.129.2.1,[26/Nov/2017:19:30:42,POST /action.php HTTP/1.1,302,POST 
7887,10.129.2.1,[26/Nov/2017:19:30:43,GET /login.php HTTP/1.1,200,GET 
7888,10.129.2.1,[26/Nov/2017:19:30:48,POST /process.php HTTP/1.1,302,POST 
7889,10.129.2.1,[26/Nov/2017:19:30:48,GET /home.php HTTP/1.1,200,GET 
7890,10.129.2.1,[26/Nov/2017:19:30:49,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,GET 
7891,10.129.2.1,[26/Nov/2017:19:30:49,GET /js/vendor/moment.min.js HTTP/1.1,200,GET 
7892,10.129.2.1,[26/Nov/2017:19:30:52,GET /contest.php HTTP/1.1,200,GET 
7893,10.129.2.1,[26/Nov/2017:19:30:53,GET /archive.php HTTP/1.1,200,GET 
7894,10.129.2.1,[26/Nov/2017:19:30:57,GET /archive.php?page=2 HTTP/1.1,200,GET 
7895,10.129.2.1,[26/Nov/2017:19:30:59,GET /archive.php?page=1 HTTP/1.1,200,GET 
7896,10.130.2.1,[26/Nov/2017:19:31:06,GET /contest.php HTTP/1.1,200,GET 
7897,10.130.2.1,[26/Nov/2017:19:31:08,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,GET 
7898,10.131.2.1,[26/Nov/2017:19:31:09,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7899,10.131.2.1,[26/Nov/2017:19:31:14,GET /archive.php HTTP/1.1,200,GET 
7900,10.131.2.1,[26/Nov/2017:19:31:16,GET /contest.php HTTP/1.1,200,GET 
7901,10.131.2.1,[26/Nov/2017:19:31:30,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200,GET 
7902,10.131.2.1,[26/Nov/2017:19:31:37,GET /details.php?id=33 HTTP/1.1,200,GET 
7903,10.131.2.1,[26/Nov/2017:19:31:44,GET /compiler.php HTTP/1.1,200,GET 
7904,10.131.0.1,[26/Nov/2017:19:32:21,POST /compile.php HTTP/1.1,200,POST 
7905,10.131.0.1,[26/Nov/2017:19:36:18,GET /home.php HTTP/1.1,200,GET 
7906,10.131.0.1,[26/Nov/2017:19:38:24,GET /login.php HTTP/1.1,200,GET 
7907,10.131.2.1,[26/Nov/2017:19:38:24,GET /img/ruet.png HTTP/1.1,200,GET 
7908,10.130.2.1,[26/Nov/2017:19:38:35,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7909,10.130.2.1,[26/Nov/2017:19:52:19,GET / HTTP/1.1,302,GET 
7910,10.129.2.1,[26/Nov/2017:19:52:20,GET /login.php HTTP/1.1,200,GET 
7911,10.129.2.1,[26/Nov/2017:19:52:21,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
7912,10.130.2.1,[26/Nov/2017:19:52:21,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
7913,10.128.2.1,[26/Nov/2017:19:52:21,GET /css/normalize.css HTTP/1.1,200,GET 
7914,10.131.0.1,[26/Nov/2017:19:52:21,GET /css/main.css HTTP/1.1,200,GET 
7915,10.131.2.1,[26/Nov/2017:19:52:21,GET /css/style.css HTTP/1.1,200,GET 
7916,10.129.2.1,[26/Nov/2017:19:52:21,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
7917,10.128.2.1,[26/Nov/2017:19:52:22,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
7918,10.130.2.1,[26/Nov/2017:19:52:22,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
7919,10.129.2.1,[26/Nov/2017:19:52:25,GET /img/ruet.png HTTP/1.1,200,GET 
7920,10.129.2.1,[26/Nov/2017:19:52:31,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
7921,10.129.2.1,[26/Nov/2017:19:52:44,POST /process.php HTTP/1.1,302,POST 
7922,10.129.2.1,[26/Nov/2017:19:52:44,GET /home.php HTTP/1.1,200,GET 
7923,10.131.2.1,[26/Nov/2017:19:52:45,GET /process.php HTTP/1.0,302,GET 
7924,10.129.2.1,[26/Nov/2017:19:52:45,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,GET 
7925,10.128.2.1,[26/Nov/2017:19:52:45,GET /js/vendor/moment.min.js HTTP/1.1,200,GET 
7926,10.129.2.1,[26/Nov/2017:19:53:00,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,GET 
7927,10.131.2.1,[26/Nov/2017:19:53:01,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7928,10.131.0.1,[26/Nov/2017:19:53:01,GET /countdown.php HTTP/1.0,302,GET 
7929,10.129.2.1,[26/Nov/2017:19:53:01,GET /contestproblem.php HTTP/1.0,302,GET 
7930,10.131.0.1,[26/Nov/2017:19:53:05,GET / HTTP/1.1,302,GET 
7931,10.131.0.1,[26/Nov/2017:19:53:05,GET /login.php HTTP/1.1,200,GET 
7932,10.131.2.1,[26/Nov/2017:19:53:13,GET /contest.php HTTP/1.1,200,GET 
7933,10.131.2.1,[26/Nov/2017:19:53:37,GET /archive.php HTTP/1.1,200,GET 
7934,10.131.2.1,[26/Nov/2017:19:53:44,GET /archive.php?page=2 HTTP/1.1,200,GET 
7935,10.131.2.1,[26/Nov/2017:19:53:55,GET /archive.php?page=1 HTTP/1.1,200,GET 
7936,10.130.2.1,[26/Nov/2017:19:56:05,GET /contest.php HTTP/1.1,200,GET 
7937,10.130.2.1,[26/Nov/2017:19:56:10,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,GET 
7938,10.131.0.1,[26/Nov/2017:19:56:11,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7939,10.131.2.1,[26/Nov/2017:19:56:54,GET /contest.php HTTP/1.1,200,GET 
7940,10.128.2.1,[26/Nov/2017:19:59:56,GET /profile.php?user=shawon HTTP/1.1,200,GET 
7941,10.128.2.1,[26/Nov/2017:20:00:04,GET /setproblem.php HTTP/1.1,200,GET 
7942,10.128.2.1,[26/Nov/2017:20:00:16,GET /profile.php?user=shawon HTTP/1.1,200,GET 
7943,10.128.2.1,[26/Nov/2017:20:00:24,GET /contest.php HTTP/1.1,200,GET 
7944,10.128.2.1,[26/Nov/2017:20:00:26,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7945,10.128.2.1,[26/Nov/2017:20:00:28,GET /details.php?id=43 HTTP/1.1,200,GET 
7946,10.129.2.1,[26/Nov/2017:20:00:31,GET /editcontestproblem.php?id=43 HTTP/1.1,200,GET 
7947,10.129.2.1,[26/Nov/2017:20:00:47,GET /compiler.php HTTP/1.1,200,GET 
7948,10.130.2.1,[26/Nov/2017:20:01:20,GET /logout.php HTTP/1.1,302,GET 
7949,10.130.2.1,[26/Nov/2017:20:01:20,GET /login.php HTTP/1.1,200,GET 
7950,10.130.2.1,[26/Nov/2017:20:01:21,GET /logout.php HTTP/1.0,302,GET 
7951,10.130.2.1,[26/Nov/2017:20:01:30,POST /process.php HTTP/1.1,302,POST 
7952,10.130.2.1,[26/Nov/2017:20:01:31,GET /login.php?value=fail HTTP/1.1,200,GET 
7953,10.130.2.1,[26/Nov/2017:20:01:42,POST /process.php HTTP/1.1,302,POST 
7954,10.130.2.1,[26/Nov/2017:20:01:42,GET /login.php?value=fail HTTP/1.1,200,GET 
7955,10.130.2.1,[26/Nov/2017:20:01:58,POST /process.php HTTP/1.1,302,POST 
7956,10.130.2.1,[26/Nov/2017:20:01:58,GET /login.php?value=fail HTTP/1.1,200,GET 
7957,10.130.2.1,[26/Nov/2017:20:02:12,POST /process.php HTTP/1.1,302,POST 
7958,10.128.2.1,[26/Nov/2017:20:02:13,GET /login.php?value=fail HTTP/1.1,200,GET 
7959,10.128.2.1,[26/Nov/2017:20:02:16,POST /compile.php HTTP/1.1,200,POST 
7960,10.128.2.1,[26/Nov/2017:20:02:42,POST /contestproblem.php HTTP/1.1,200,POST 
7961,10.129.2.1,[26/Nov/2017:20:03:02,GET /details.php?id=43 HTTP/1.1,200,GET 
7962,10.129.2.1,[26/Nov/2017:20:03:08,GET /home.php HTTP/1.1,200,GET 
7963,10.129.2.1,[26/Nov/2017:20:03:26,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7964,10.129.2.1,[26/Nov/2017:20:03:29,GET /home.php HTTP/1.1,200,GET 
7965,10.131.2.1,[26/Nov/2017:20:08:21,GET /login.php?value=fail HTTP/1.1,200,GET 
7966,10.131.2.1,[26/Nov/2017:20:54:33,GET /profile.php?user=shawon HTTP/1.1,200,GET 
7967,10.131.2.1,[26/Nov/2017:20:54:33,GET /robots.txt HTTP/1.1,404,GET 
7968,10.131.2.1,[26/Nov/2017:20:54:34,GET /robots.txt HTTP/1.1,404,GET 
7969,10.131.2.1,[26/Nov/2017:20:54:46,GET /setcontestproblem.php HTTP/1.1,200,GET 
7970,10.129.2.1,[26/Nov/2017:21:02:04,GET /contest.php HTTP/1.1,200,GET 
7971,10.129.2.1,[26/Nov/2017:21:02:06,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7972,10.130.2.1,[26/Nov/2017:21:24:59,GET /robots.txt HTTP/1.1,404,GET 
7973,10.129.2.1,[26/Nov/2017:21:24:59,GET / HTTP/1.1,302,GET 
7974,10.129.2.1,[26/Nov/2017:21:24:59,GET /login.php HTTP/1.1,200,GET 
7975,10.131.0.1,[26/Nov/2017:22:06:56,GET /compiler.php HTTP/1.1,200,GET 
7976,10.131.0.1,[26/Nov/2017:22:07:21,POST /compile.php HTTP/1.1,200,POST 
7977,10.129.2.1,[26/Nov/2017:22:07:31,GET /favicon.ico HTTP/1.1,404,GET 
7978,10.130.2.1,[26/Nov/2017:22:08:21,GET /compiler.php HTTP/1.1,200,GET 
7979,10.131.0.1,[26/Nov/2017:22:12:04,POST /compile.php HTTP/1.1,200,POST 
7980,10.130.2.1,[26/Nov/2017:22:12:42,GET /compiler.php HTTP/1.1,200,GET 
7981,10.130.2.1,[26/Nov/2017:22:12:59,POST /compile.php HTTP/1.1,200,POST 
7982,10.130.2.1,[26/Nov/2017:22:13:05,GET /compiler.php HTTP/1.1,200,GET 
7983,10.131.0.1,[26/Nov/2017:22:13:23,GET / HTTP/1.1,302,GET 
7984,10.131.0.1,[26/Nov/2017:22:13:23,GET /login.php HTTP/1.1,200,GET 
7985,10.131.0.1,[26/Nov/2017:22:15:05,POST /compile.php HTTP/1.1,200,POST 
7986,10.131.0.1,[26/Nov/2017:22:15:15,GET /compiler.php HTTP/1.1,200,GET 
7987,10.128.2.1,[26/Nov/2017:22:15:58,POST /compile.php HTTP/1.1,200,POST 
7988,10.129.2.1,[26/Nov/2017:22:17:18,POST /contestproblem.php HTTP/1.1,200,POST 
7989,10.129.2.1,[26/Nov/2017:22:17:21,GET /details.php?id=44 HTTP/1.1,200,GET 
7990,10.131.2.1,[26/Nov/2017:22:18:26,GET /contest.php HTTP/1.1,200,GET 
7991,10.131.2.1,[26/Nov/2017:22:18:28,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
7992,10.131.2.1,[26/Nov/2017:22:18:31,GET /details.php?id=43 HTTP/1.1,200,GET 
7993,10.131.2.1,[26/Nov/2017:22:18:34,GET /editcontestproblem.php?id=43 HTTP/1.1,200,GET 
7994,10.131.2.1,[26/Nov/2017:22:18:46,GET /contest.php HTTP/1.1,200,GET 
7995,10.130.2.1,[12/Dec/2017:07:51:41,GET / HTTP/1.1,302,GET 
7996,10.130.2.1,[12/Dec/2017:07:51:42,GET /login.php HTTP/1.1,200,GET 
7997,10.130.2.1,[12/Dec/2017:07:51:43,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
7998,10.131.0.1,[12/Dec/2017:07:51:43,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
7999,10.130.2.1,[12/Dec/2017:07:51:43,GET /css/normalize.css HTTP/1.1,200,GET 
8000,10.131.0.1,[12/Dec/2017:07:51:43,GET /css/main.css HTTP/1.1,200,GET 
8001,10.128.2.1,[12/Dec/2017:07:51:43,GET /css/style.css HTTP/1.1,200,GET 
8002,10.130.2.1,[12/Dec/2017:07:51:43,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
8003,10.130.2.1,[12/Dec/2017:07:51:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8004,10.131.0.1,[12/Dec/2017:07:51:44,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
8005,10.128.2.1,[12/Dec/2017:08:44:32,GET /robots.txt HTTP/1.1,404,GET 
8006,10.128.2.1,[12/Dec/2017:08:44:32,GET / HTTP/1.1,302,GET 
8007,10.128.2.1,[12/Dec/2017:08:44:32,GET /login.php HTTP/1.1,200,GET 
8008,10.130.2.1,[12/Dec/2017:09:23:23,GET /home.php HTTP/1.1,302,GET 
8009,10.128.2.1,[12/Dec/2017:09:23:24,GET /login.php HTTP/1.1,200,GET 
8010,10.128.2.1,[12/Dec/2017:09:23:24,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
8011,10.130.2.1,[12/Dec/2017:09:23:24,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
8012,10.130.2.1,[12/Dec/2017:09:23:24,GET /css/normalize.css HTTP/1.1,200,GET 
8013,10.131.0.1,[12/Dec/2017:09:23:24,GET /css/main.css HTTP/1.1,200,GET 
8014,10.128.2.1,[12/Dec/2017:09:23:24,GET /css/style.css HTTP/1.1,200,GET 
8015,10.131.0.1,[12/Dec/2017:09:23:24,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8016,10.130.2.1,[12/Dec/2017:09:23:24,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
8017,10.131.0.1,[12/Dec/2017:09:23:24,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
8018,10.130.2.1,[12/Dec/2017:09:23:26,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
8019,10.130.2.1,[12/Dec/2017:09:23:26,GET /img/ruet.png HTTP/1.1,200,GET 
8020,10.130.2.1,[12/Dec/2017:09:23:43,POST /process.php HTTP/1.1,302,POST 
8021,10.130.2.1,[12/Dec/2017:09:23:44,GET /login.php?value=fail HTTP/1.1,200,GET 
8022,10.130.2.1,[12/Dec/2017:09:24:02,POST /process.php HTTP/1.1,302,POST 
8023,10.130.2.1,[12/Dec/2017:09:24:02,GET /home.php HTTP/1.1,200,GET 
8024,10.130.2.1,[12/Dec/2017:09:24:03,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,GET 
8025,10.128.2.1,[12/Dec/2017:09:24:03,GET /js/vendor/moment.min.js HTTP/1.1,200,GET 
8026,10.128.2.1,[12/Dec/2017:09:24:15,GET /archive.php HTTP/1.1,200,GET 
8027,10.128.2.1,[12/Dec/2017:09:24:18,GET /contest.php HTTP/1.1,200,GET 
8028,10.128.2.1,[12/Dec/2017:09:24:21,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
8029,10.128.2.1,[12/Dec/2017:09:24:24,GET /standings.php?id=16 HTTP/1.1,200,GET 
8030,10.128.2.1,[12/Dec/2017:09:24:36,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200,GET 
8031,10.128.2.1,[12/Dec/2017:09:24:55,GET /standings.php?id=16 HTTP/1.1,200,GET 
8032,10.128.2.1,[12/Dec/2017:09:25:27,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
8033,10.130.2.1,[12/Dec/2017:10:26:30,GET / HTTP/1.1,302,GET 
8034,10.130.2.1,[12/Dec/2017:10:26:30,GET /login.php HTTP/1.1,200,GET 
8035,10.128.2.1,[12/Dec/2017:11:13:01,GET /contestsubmission.php?id=16 HTTP/1.1,200,GET 
8036,10.128.2.1,[12/Dec/2017:13:30:40,GET /home.php HTTP/1.1,302,GET 
8037,10.131.0.1,[12/Dec/2017:13:30:41,GET /login.php HTTP/1.1,200,GET 
8038,10.131.0.1,[12/Dec/2017:13:30:43,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
8039,10.130.2.1,[12/Dec/2017:13:30:43,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
8040,10.131.0.1,[12/Dec/2017:13:30:44,GET /css/normalize.css HTTP/1.1,200,GET 
8041,10.130.2.1,[12/Dec/2017:13:30:44,GET /css/main.css HTTP/1.1,200,GET 
8042,10.130.2.1,[12/Dec/2017:13:30:44,GET /css/style.css HTTP/1.1,200,GET 
8043,10.130.2.1,[12/Dec/2017:13:30:44,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8044,10.131.0.1,[12/Dec/2017:13:30:45,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
8045,10.130.2.1,[12/Dec/2017:13:30:45,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
8046,10.130.2.1,[12/Dec/2017:13:30:46,GET /img/ruet.png HTTP/1.1,200,GET 
8047,10.131.0.1,[12/Dec/2017:13:30:49,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
8048,10.128.2.1,[12/Dec/2017:13:42:07,GET /login.php HTTP/1.1,200,GET 
8049,10.130.2.1,[12/Dec/2017:13:42:08,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,206,GET 
8050,10.130.2.1,[12/Dec/2017:14:53:16,GET / HTTP/1.1,302,GET 
8051,10.130.2.1,[12/Dec/2017:14:53:16,GET /login.php HTTP/1.1,200,GET 
8052,10.128.2.1,[12/Dec/2017:16:07:03,GET / HTTP/1.1,302,GET 
8053,10.128.2.1,[12/Dec/2017:16:07:04,GET /login.php HTTP/1.1,200,GET 
8054,10.128.2.1,[12/Dec/2017:17:44:35,GET / HTTP/1.1,302,GET 
8055,10.128.2.1,[12/Dec/2017:17:44:35,GET /login.php HTTP/1.1,200,GET 
8056,10.131.0.1,[12/Dec/2017:17:47:55,GET / HTTP/1.1,302,GET 
8057,10.128.2.1,[12/Dec/2017:17:47:56,GET /login.php HTTP/1.1,200,GET 
8058,10.128.2.1,[12/Dec/2017:17:47:58,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
8059,10.130.2.1,[12/Dec/2017:17:47:59,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
8060,10.131.0.1,[12/Dec/2017:17:47:59,GET /css/normalize.css HTTP/1.1,200,GET 
8061,10.128.2.1,[12/Dec/2017:17:47:59,GET /css/main.css HTTP/1.1,200,GET 
8062,10.131.0.1,[12/Dec/2017:17:47:59,GET /css/style.css HTTP/1.1,200,GET 
8063,10.130.2.1,[12/Dec/2017:17:47:59,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8064,10.131.0.1,[12/Dec/2017:17:48:01,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
8065,10.128.2.1,[12/Dec/2017:17:48:01,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
8066,10.131.0.1,[12/Dec/2017:17:52:09,GET / HTTP/1.1,302,GET 
8067,10.130.2.1,[12/Dec/2017:17:52:10,GET /login.php HTTP/1.1,200,GET 
8068,10.130.2.1,[12/Dec/2017:17:52:13,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
8069,10.131.0.1,[12/Dec/2017:17:52:14,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
8070,10.128.2.1,[12/Dec/2017:17:52:14,GET /css/normalize.css HTTP/1.1,200,GET 
8071,10.130.2.1,[12/Dec/2017:17:52:14,GET /css/main.css HTTP/1.1,200,GET 
8072,10.131.0.1,[12/Dec/2017:17:52:15,GET /css/style.css HTTP/1.1,200,GET 
8073,10.131.0.1,[12/Dec/2017:17:52:15,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8074,10.128.2.1,[12/Dec/2017:17:52:16,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
8075,10.130.2.1,[12/Dec/2017:17:52:17,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
8076,10.131.0.1,[12/Dec/2017:19:47:27,GET / HTTP/1.1,302,GET 
8077,10.128.2.1,[12/Dec/2017:19:47:27,GET /login.php HTTP/1.1,200,GET 
8078,10.130.2.1,[12/Dec/2017:23:58:03,GET /robots.txt HTTP/1.1,404,GET 
8079,10.131.0.1,[12/Dec/2017:23:58:03,GET / HTTP/1.1,302,GET 
8080,10.131.0.1,[12/Dec/2017:23:58:03,GET /login.php HTTP/1.1,200,GET 
8081,10.128.2.1,[13/Dec/2017:00:26:36,GET /img/ruet.png HTTP/1.1,200,GET 
8082,10.128.2.1,[13/Dec/2017:01:05:18,GET / HTTP/1.1,302,GET 
8083,10.130.2.1,[13/Dec/2017:01:05:18,GET /login.php HTTP/1.1,200,GET 
8084,10.130.2.1,[13/Dec/2017:01:09:41,GET / HTTP/1.1,302,GET 
8085,10.130.2.1,[13/Dec/2017:01:09:41,GET /login.php HTTP/1.1,200,GET 
8086,10.128.2.1,[13/Dec/2017:01:59:46,GET /favicon.ico HTTP/1.1,404,GET 
8087,10.130.2.1,[13/Dec/2017:02:46:39,GET / HTTP/1.1,302,GET 
8088,10.130.2.1,[13/Dec/2017:02:46:40,GET /login.php HTTP/1.1,200,GET 
8089,10.130.2.1,[13/Dec/2017:05:00:56,GET / HTTP/1.1,302,GET 
8090,10.130.2.1,[13/Dec/2017:05:00:57,GET /login.php HTTP/1.1,200,GET 
8091,10.131.0.1,[13/Dec/2017:08:05:29,GET /robots.txt HTTP/1.1,404,GET 
8092,10.130.2.1,[13/Dec/2017:08:05:33,GET /login.php HTTP/1.1,200,GET 
8093,10.128.2.1,[13/Dec/2017:08:05:34,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
8094,10.131.0.1,[13/Dec/2017:08:05:35,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
8095,10.131.0.1,[13/Dec/2017:08:05:37,GET /css/style.css HTTP/1.1,200,GET 
8096,10.128.2.1,[13/Dec/2017:08:05:38,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
8097,10.131.0.1,[13/Dec/2017:08:05:39,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
8098,10.128.2.1,[13/Dec/2017:08:05:40,GET /css/normalize.css HTTP/1.1,200,GET 
8099,10.128.2.1,[13/Dec/2017:08:05:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8100,10.131.0.1,[13/Dec/2017:08:05:43,GET /css/main.css HTTP/1.1,200,GET 
8101,10.131.0.1,[13/Dec/2017:08:05:44,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
8102,10.128.2.1,[13/Dec/2017:08:05:48,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
8103,10.128.2.1,[13/Dec/2017:09:02:08,GET / HTTP/1.1,302,GET 
8104,10.130.2.1,[13/Dec/2017:09:02:09,GET /login.php HTTP/1.1,200,GET 
8105,10.130.2.1,[13/Dec/2017:09:02:20,GET / HTTP/1.1,302,GET 
8106,10.128.2.1,[13/Dec/2017:09:02:20,GET /login.php HTTP/1.1,200,GET 
8107,10.128.2.1,[13/Dec/2017:10:24:38,GET / HTTP/1.1,302,GET 
8108,10.128.2.1,[13/Dec/2017:10:24:38,GET /login.php HTTP/1.1,200,GET 
8109,10.131.0.1,[13/Dec/2017:11:06:19,GET / HTTP/1.1,302,GET 
8110,10.131.0.1,[13/Dec/2017:11:06:19,GET /login.php HTTP/1.1,200,GET 
8111,10.131.0.1,[13/Dec/2017:11:53:14,GET / HTTP/1.1,302,GET 
8112,10.131.0.1,[13/Dec/2017:11:53:14,GET /login.php HTTP/1.1,200,GET 
8113,10.131.0.1,[13/Dec/2017:11:53:15,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
8114,10.130.2.1,[13/Dec/2017:11:53:15,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
